id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,geometry span,77,12,25,69,185,watch,baseline,monotonic-signal,raise-signal
m002,g002,atlas pressure,56,39,17,53,170,watch,edge,drag-penalty,drop-slack
m003,g003,shader drift,53,36,43,56,112,hold,recovery,confidence-floor,raise-drag
m004,g004,render budget,99,67,5,43,298,ship,negative,lane-boundary,lower-confidence
m005,g005,geometry span,47,15,33,103,146,watch,baseline,monotonic-signal,raise-signal
m006,g006,atlas pressure,99,50,6,45,281,ship,edge,drag-penalty,drop-slack
m007,g007,shader drift,89,17,22,64,215,ship,recovery,confidence-floor,raise-drag
m008,g008,render budget,43,67,21,22,133,watch,negative,lane-boundary,lower-confidence
m009,g009,geometry span,121,60,26,25,275,ship,baseline,monotonic-signal,raise-signal
m010,g010,atlas pressure,106,48,30,67,267,ship,edge,drag-penalty,drop-slack
m011,g011,shader drift,62,61,19,50,197,ship,recovery,confidence-floor,raise-drag
m012,g012,render budget,44,64,5,33,175,watch,negative,lane-boundary,lower-confidence
m013,g013,geometry span,91,33,34,48,195,ship,baseline,monotonic-signal,raise-signal
m014,g014,atlas pressure,61,44,40,54,140,watch,edge,drag-penalty,drop-slack
m015,g015,shader drift,54,34,30,104,186,watch,recovery,confidence-floor,raise-drag
m016,g016,render budget,54,26,37,78,138,watch,negative,lane-boundary,lower-confidence
m017,g017,geometry span,66,24,4,46,194,ship,baseline,monotonic-signal,raise-signal
m018,g018,atlas pressure,62,50,31,28,140,watch,edge,drag-penalty,drop-slack
m019,g019,shader drift,112,47,32,23,230,ship,recovery,confidence-floor,raise-drag
m020,g020,render budget,53,77,23,55,192,ship,negative,lane-boundary,lower-confidence
m021,g021,geometry span,124,25,24,52,277,ship,baseline,monotonic-signal,raise-signal
m022,g022,atlas pressure,61,25,26,55,150,watch,edge,drag-penalty,drop-slack
m023,g023,shader drift,82,44,35,55,193,ship,recovery,confidence-floor,raise-drag
m024,g024,render budget,52,16,10,89,189,ship,negative,lane-boundary,lower-confidence
m025,g025,geometry span,93,52,44,44,194,ship,baseline,monotonic-signal,raise-signal
m026,g026,atlas pressure,104,49,21,63,278,ship,edge,drag-penalty,drop-slack
m027,g027,shader drift,73,31,39,34,133,watch,recovery,confidence-floor,raise-drag
m028,g028,render budget,61,19,18,11,116,hold,negative,lane-boundary,lower-confidence
m029,g029,geometry span,68,16,33,66,152,watch,baseline,monotonic-signal,raise-signal
m030,g030,atlas pressure,61,6,42,49,93,hold,edge,drag-penalty,drop-slack
m031,g031,shader drift,66,55,13,45,206,ship,recovery,confidence-floor,raise-drag
m032,g032,render budget,109,41,11,34,271,ship,negative,lane-boundary,lower-confidence
m033,g033,geometry span,106,72,15,53,307,ship,baseline,monotonic-signal,raise-signal
m034,g034,atlas pressure,94,9,39,103,222,ship,edge,drag-penalty,drop-slack
m035,g035,shader drift,52,66,39,90,182,watch,recovery,confidence-floor,raise-drag
m036,g036,render budget,79,22,19,32,174,watch,negative,lane-boundary,lower-confidence
m037,g037,geometry span,61,72,25,27,171,watch,baseline,monotonic-signal,raise-signal
m038,g038,atlas pressure,42,54,8,22,144,watch,edge,drag-penalty,drop-slack
m039,g039,shader drift,84,64,29,67,241,ship,recovery,confidence-floor,raise-drag
m040,g040,render budget,65,66,31,38,172,watch,negative,lane-boundary,lower-confidence
m041,g041,geometry span,68,69,16,54,227,ship,baseline,monotonic-signal,raise-signal
m042,g042,atlas pressure,103,27,10,54,267,ship,edge,drag-penalty,drop-slack
m043,g043,shader drift,85,60,15,101,301,ship,recovery,confidence-floor,raise-drag
m044,g044,render budget,35,39,9,30,121,hold,negative,lane-boundary,lower-confidence
m045,g045,geometry span,111,31,11,62,293,ship,baseline,monotonic-signal,raise-signal
m046,g046,atlas pressure,95,18,13,33,215,ship,edge,drag-penalty,drop-slack
m047,g047,shader drift,95,66,44,23,191,ship,recovery,confidence-floor,raise-drag
m048,g048,render budget,98,52,29,52,242,ship,negative,lane-boundary,lower-confidence
m049,g049,geometry span,112,12,6,48,272,ship,baseline,monotonic-signal,raise-signal
m050,g050,atlas pressure,65,19,17,44,159,watch,edge,drag-penalty,drop-slack
m051,g051,shader drift,94,41,52,46,171,watch,recovery,confidence-floor,raise-drag
m052,g052,render budget,68,49,18,39,188,ship,negative,lane-boundary,lower-confidence
m053,g053,geometry span,111,21,27,102,291,ship,baseline,monotonic-signal,raise-signal
m054,g054,atlas pressure,35,46,33,89,139,watch,edge,drag-penalty,drop-slack
m055,g055,shader drift,93,65,45,44,205,ship,recovery,confidence-floor,raise-drag
m056,g056,render budget,37,36,42,13,39,hold,negative,lane-boundary,lower-confidence
m057,g057,geometry span,66,24,24,21,129,watch,baseline,monotonic-signal,raise-signal
m058,g058,atlas pressure,114,10,17,66,270,ship,edge,drag-penalty,drop-slack
m059,g059,shader drift,102,22,11,50,254,ship,recovery,confidence-floor,raise-drag
m060,g060,render budget,100,60,10,40,280,ship,negative,lane-boundary,lower-confidence
m061,g061,geometry span,111,46,35,53,251,ship,baseline,monotonic-signal,raise-signal
m062,g062,atlas pressure,107,66,7,100,366,ship,edge,drag-penalty,drop-slack
m063,g063,shader drift,62,25,23,42,145,watch,recovery,confidence-floor,raise-drag
m064,g064,render budget,50,71,43,48,133,watch,negative,lane-boundary,lower-confidence
m065,g065,geometry span,56,27,37,32,97,hold,baseline,monotonic-signal,raise-signal
m066,g066,atlas pressure,93,66,35,22,204,ship,edge,drag-penalty,drop-slack
m067,g067,shader drift,32,70,43,64,112,hold,recovery,confidence-floor,raise-drag
m068,g068,render budget,93,69,38,34,213,ship,negative,lane-boundary,lower-confidence
m069,g069,geometry span,92,71,40,43,218,ship,baseline,monotonic-signal,raise-signal
m070,g070,atlas pressure,37,63,22,45,138,watch,edge,drag-penalty,drop-slack
m071,g071,shader drift,106,43,21,51,264,ship,recovery,confidence-floor,raise-drag
m072,g072,render budget,100,65,33,88,287,ship,negative,lane-boundary,lower-confidence
m073,g073,geometry span,65,44,44,88,174,watch,baseline,monotonic-signal,raise-signal
m074,g074,atlas pressure,38,25,30,43,84,hold,edge,drag-penalty,drop-slack
m075,g075,shader drift,76,34,52,25,107,hold,recovery,confidence-floor,raise-drag
m076,g076,render budget,55,71,12,7,164,watch,negative,lane-boundary,lower-confidence
m077,g077,geometry span,57,57,18,65,200,ship,baseline,monotonic-signal,raise-signal
m078,g078,atlas pressure,48,6,23,49,105,hold,edge,drag-penalty,drop-slack
m079,g079,shader drift,51,35,34,52,121,hold,recovery,confidence-floor,raise-drag
m080,g080,render budget,56,46,9,39,179,watch,negative,lane-boundary,lower-confidence
m081,g081,geometry span,115,54,44,99,295,ship,baseline,monotonic-signal,raise-signal
m082,g082,atlas pressure,47,15,31,41,88,hold,edge,drag-penalty,drop-slack
m083,g083,shader drift,109,62,44,60,252,ship,recovery,confidence-floor,raise-drag
m084,g084,render budget,55,70,20,18,158,watch,negative,lane-boundary,lower-confidence
m085,g085,geometry span,85,41,34,21,164,watch,baseline,monotonic-signal,raise-signal
m086,g086,atlas pressure,46,18,43,63,87,hold,edge,drag-penalty,drop-slack
m087,g087,shader drift,78,26,35,46,158,watch,recovery,confidence-floor,raise-drag
m088,g088,render budget,98,27,22,29,208,ship,negative,lane-boundary,lower-confidence
m089,g089,geometry span,76,65,20,44,221,ship,baseline,monotonic-signal,raise-signal
m090,g090,atlas pressure,55,40,21,50,158,watch,edge,drag-penalty,drop-slack
m091,g091,shader drift,53,12,30,100,158,watch,recovery,confidence-floor,raise-drag
m092,g092,render budget,55,30,25,74,164,watch,negative,lane-boundary,lower-confidence
m093,g093,geometry span,69,76,7,42,242,ship,baseline,monotonic-signal,raise-signal
m094,g094,atlas pressure,103,21,41,24,169,watch,edge,drag-penalty,drop-slack
m095,g095,shader drift,91,12,25,105,249,ship,recovery,confidence-floor,raise-drag
m096,g096,render budget,88,75,29,51,244,ship,negative,lane-boundary,lower-confidence
